meal,predicted_plate,correct_plate,predicted_utensils,correct_utensils,plate_is_correct,jaccard_utensil
Caramel Oatmeal Bars,Dinner Plate,Dessert Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]",[<Utensil.HANDS: 'Hands'>],False,0.0
Snapper in Black Sauce,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",True,0.75
American Potato Salad,Dinner Plate,Bowl,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",False,0.75
Chicken Piccata,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",True,0.5
Creamy Baked Mac and Cheese,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",True,0.75
Chicken & Broccoli Cannelloni,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",True,0.5
"Rice With Lemon, Capers & Parsley",Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",True,0.75
Ham and Asparagus Pie,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",True,0.5
Cauliflower in Chilli Butter Sauce,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",True,0.75
Fruit and Veggie Couscous,Dinner Plate,Bowl,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",False,0.5
Chicken Fingers with Tomato-Jalapeno Sauce,Dinner Plate,Dinner Plate,"[<Utensil.HANDS: 'Hands'>, <Utensil.FORK: 'Fork'>, <Utensil.KNIFE: 'Knife'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>]","[<Utensil.HANDS: 'Hands'>, <Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",True,0.6
Chocolate Caramel Cake,Dinner Plate,Dessert Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",False,0.5
Mash Potatoes,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",True,0.5
Tom Kha Gai (Thai Spicy Coconut Soup),Dinner Plate,Bowl,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]",[<Utensil.SPOON: 'Spoon'>],False,0.25
Black Bean Chili,Dinner Plate,Bowl,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>]",False,0.5
Lemon Garlic Salmon,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",True,0.5
Heirloom Tomato Salad with Basil Vinaigrette,Dinner Plate,Bowl,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",False,0.5
Quinoa Veggie Burgers,Dinner Plate,Dinner Plate,"[<Utensil.FORK: 'Fork'>, <Utensil.SPOON: 'Spoon'>, <Utensil.CHOPS: 'Chopsticks'>, <Utensil.KNIFE: 'Knife'>]","[<Utensil.HANDS: 'Hands'>, <Utensil.KNIFE: 'Knife'>, <Utensil.FORK: 'Fork'>]",True,0.4
