Recipe1M+ ID,Meal,Plate,Hands?,Tongs?,Knife?,Fork?,Skewer?,Chopsticks?,Spoon?,User ID
068e60fac9,American Potato Salad,Bowl,False,False,True,True,False,False,False,669d0b18e3a1ae0b5f7571ef
068e60fac9,American Potato Salad,Dinner Plate,False,False,False,True,False,False,True,590dd1c5584166000110eb16
068e60fac9,American Potato Salad,Bowl,False,False,False,True,False,True,True,601f249c952eef4747d890ae
068e60fac9,American Potato Salad,Bowl,False,False,True,True,False,False,False,5cfbf333ac28dd00196e807b
068e60fac9,American Potato Salad,Bowl,False,False,False,True,False,False,False,662a05cb8d07939ee23e41a4
068e60fac9,American Potato Salad,Bowl,False,True,False,True,False,False,False,60ca1c436511b9fc8ab35615
068e60fac9,American Potato Salad,Dinner Plate,False,False,False,False,False,False,True,633a02cf46cc3e2b4b5878f3
068e60fac9,American Potato Salad,Bowl,False,False,False,False,False,False,True,67827f656eb9eb92958ab50c
068e60fac9,American Potato Salad,Coupe Plate,False,False,True,True,False,True,True,6731f7359de194e30be89400
068e60fac9,American Potato Salad,Bowl,False,False,False,False,False,False,True,5f8503d89e097f1e6f48bd2f
068e60fac9,American Potato Salad,Dinner Plate,False,False,True,True,False,False,False,5f2de169d900501305c11622
068e60fac9,American Potato Salad,Bowl,False,False,False,False,False,False,True,677e1f9b92999a04d150a290
068e60fac9,American Potato Salad,Dinner Plate,False,False,True,True,False,False,False,659abf4b5c81457c876eda7d
068e60fac9,American Potato Salad,Dinner Plate,False,False,True,True,False,False,False,60a55b2b2c245756335974ee
068e60fac9,American Potato Salad,Bowl,False,False,False,True,False,False,False,66841640ece828f71e0d38d0
068e60fac9,American Potato Salad,Bowl,False,False,False,True,False,False,False,66c5698f3ddaac580675bcf7
068e60fac9,American Potato Salad,Dessert Plate,False,False,False,True,False,False,False,63f9c81dc81ca7c373e0a7c0
068e60fac9,American Potato Salad,Bowl,False,False,False,True,False,False,False,5ad8b564dfcfcb0001e659de
068e60fac9,American Potato Salad,Dinner Plate,False,False,False,False,False,False,False,678538177568a047dbe159c9
068e60fac9,American Potato Salad,Dinner Plate,False,False,True,True,False,False,False,66857736fbedff5ddc2aa584
068e60fac9,American Potato Salad,Bowl,False,False,True,False,False,False,False,6017f6742d7cc9ad4f98fb4d
068e60fac9,American Potato Salad,Dinner Plate,False,False,False,True,False,False,False,663e3654197174e5e4c30792
068e60fac9,American Potato Salad,Dinner Plate,False,False,True,True,False,False,False,66bb5db139e58dc9b813a489
068e60fac9,American Potato Salad,Dinner Plate,False,False,False,True,False,False,False,6779603d4e1d652039e55b6d
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,667c39a1edc027dd0709c8b3
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,60f56f0103876eae7c0d870f
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,False,True,67866591b535828d6ef7a1c2
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,False,False,False,True,59dbb88b0fb3a90001bd90b0
069e265c7c,Korean-Style Cucumber Kimchi,Dessert Plate,False,False,False,True,False,True,False,65414690ff22af1e0e59a54d
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,True,False,6786a6a7d8fd48572f2fe676
069e265c7c,Korean-Style Cucumber Kimchi,Dinner Plate,False,False,False,True,False,False,False,611c21d2ad4d42c395feaa73
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,True,False,62f673f097c8b4640a5333ed
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,False,False,61633b443e445822fb1f24c9
069e265c7c,Korean-Style Cucumber Kimchi,Dessert Plate,False,False,False,True,False,False,True,59f6fb1cda08940001d4e8e5
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,66742eccb24e95a0a4737336
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,5c847acf879a350016dee2e5
069e265c7c,Korean-Style Cucumber Kimchi,Dessert Plate,False,False,False,True,False,False,False,66cc7e5763b912d8c3210627
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,False,False,5e234d6a25a4d06041453bb0
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,616c026cadd0c9c23c911037
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,True,False,672b58311ca018367e8e4a59
069e265c7c,Korean-Style Cucumber Kimchi,None,False,False,False,False,False,True,True,669ad24315fcf110f94bc0eb
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,False,False,5b5504e902660200017948c3
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,True,True,False,False,False,67269f439696d166fbb74e09
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,True,True,66d8b7494c89e705314a2af7
069e265c7c,Korean-Style Cucumber Kimchi,Dessert Plate,False,False,False,True,False,False,False,5dd142af01fadf1cb125683f
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,True,False,False,False,False,True,False,66c88d10bb76ebef57d6b145
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,False,False,607728dc0b4f8590b94ae57c
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,60a5773de3845b5c5dc04882
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,True,False,6683fbf28955188f10cf8237
069e265c7c,Korean-Style Cucumber Kimchi,Dinner Plate,False,False,True,True,False,False,False,6124ce8352f12920a238d3fb
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,True,False,612dd1efd339db83def47366
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,True,False,60f579085ebf24f9c80f223e
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,True,False,6649d8e7489a76c0f97ad918
069e265c7c,Korean-Style Cucumber Kimchi,Dinner Plate,False,False,False,True,False,False,True,6154524a9852a6415f72d60c
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,True,False,False,False,5fe230ee29598a57972db630
069e265c7c,Korean-Style Cucumber Kimchi,Dinner Plate,False,False,False,True,False,False,False,6173a66fe893f70a2506e6f3
069e265c7c,Korean-Style Cucumber Kimchi,Dinner Plate,False,False,True,True,False,False,False,66862fbfcf8f9b001caadb69
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,True,False,5c2c1e7810677f0001dcb7f8
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,True,False,614e58cfa6fe4eaaa7e48a22
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,True,False,667488ee1b74223f7c42334d
069e265c7c,Korean-Style Cucumber Kimchi,Dessert Plate,False,False,False,True,False,False,False,598d5cd433481c000164d18b
069e265c7c,Korean-Style Cucumber Kimchi,Dinner Plate,False,False,False,True,False,False,False,5e78f04fef5889053abe1d38
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,True,False,False,False,False,616fc8c9b131a8fecd2b1c25
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,True,False,False,False,False,675afaedde38d980364ce16c
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,True,True,False,True,True,6658c2e5b91466db56e73001
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,False,True,60e840cfd4c065679727d760
069e265c7c,Korean-Style Cucumber Kimchi,Dessert Plate,False,False,False,True,False,False,False,6083bff5aa73573c6373af64
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,True,False,False,True,False,False,True,6157a8b6b04fcb8191c3daeb
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,True,False,False,True,678829083ceff6ad280b7450
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,False,False,False,True,False,668af1b87cda8205ba3fbadf
069e265c7c,Korean-Style Cucumber Kimchi,Bowl,False,False,True,False,False,True,False,61154503002b93af22a9353d
069e265c7c,Korean-Style Cucumber Kimchi,Coupe Plate,False,False,False,False,False,True,False,605902ab7f789227dc0fdffd
06d08227aa,Caramelized Shallot and Mushroom Quiche,Bowl,False,False,False,False,False,False,True,678690ee894cb1995157ae67
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,True,False,False,False,60fb2894ad56bad6ea26af54
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,True,True,False,False,False,6682be22975220980c89e85a
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,668d63415e2af1d3963cbf7f
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,True,True,False,False,False,60db74fcb5f4526ce90594a1
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,67865d3208ee2eec58483cf2
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,True,True,False,False,False,5cba2e9af429ff00159dda71
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,6152f27486f3558dc7e0f649
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,63ee01e095b7de47fa751a47
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,True,True,False,False,False,67406d59a4b1722a45be5ed6
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,66ac975dd71a2f37a2979600
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,False,False,False,True,615adff1a708c42439a715d9
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,True,True,False,False,False,False,False,67792ff1a28708e32bf4a3ca
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,True,True,False,False,False,6124b72f046ce6e6c2a9e6fd
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,False,False,False,False,False,665837709103457920b7191a
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,True,False,False,False,5e8e0edb2654100aca8e16c5
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,True,False,False,False,False,66a514698294ce022ab50326
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,True,False,False,False,66a11f8206a61c3228903e57
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,True,False,False,False,False,False,True,6776b15468f9e5b5d10ef7bc
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,False,True,False,False,True,678831f276a653990c920033
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,True,False,False,False,604f745600575d90c196a265
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,6130a2a2e00bc5b94c8b83e7
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,True,False,False,False,False,False,True,677b8cfea528602862a1e22a
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,True,False,False,False,678799e90198a411946a4d05
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,5ba8c0802e471d00012eaebe
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,True,True,False,False,False,661bd9117f5cb82d2f11183c
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,False,False,False,True,611cf3bfe665176f184d6268
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,66a807a37c3608e587480d4f
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,True,False,False,False,6754aa420a4f0fdfce0e4ab5
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,True,616ea13883866ca0c836c13c
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,False,False,False,True,66d70bf832e6b0ff954d418a
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,False,False,False,False,True,66759813aab450e6b1fd3452
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,True,False,False,False,65747e13d749c56ad88d8df1
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,664755b198c6f5d413f63c5d
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,False,False,False,True,60e46807ec7a04c5faebf3b9
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,False,False,False,True,673d483c3b23dc33e5d81901
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,6757682dfe826ff7ebd1bf28
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,664aefb692b9f17e3c51ee4a
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,False,False,False,False,True,67159be1d9d6f5c3639a307c
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,False,False,False,False,5f47cf4a3f1a490e43c58008
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,False,False,False,True,66ac73d57afd901d475f6331
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dessert Plate,False,False,False,False,False,False,True,611d090a60d4baced18b88a6
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,True,True,False,False,True,60c1de8dacf1232623aa3e29
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,True,True,False,False,False,67717dbed2f7973f4765bf28
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,False,True,False,False,True,6773a71a0f0b2ff8e3f09338
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,True,False,True,True,False,False,False,602afb82e999ac1f112e7d5f
06d08227aa,Caramelized Shallot and Mushroom Quiche,Coupe Plate,False,False,False,False,False,False,True,67873da812c17a64cb141451
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,True,False,False,False,65a003f6768a01c3f6653502
06d08227aa,Caramelized Shallot and Mushroom Quiche,Dinner Plate,False,False,False,False,False,False,True,665c8f229f94a044143b15d4
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,6637abbf769766f9ecd17107
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,5ce43a70aade7100152e6e77
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,True,True,False,False,False,67882b39cab86a7ec7407488
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,6658be4c729ddb9f58912db1
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,6630e9224b174b5c709cd1c2
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,6115a3b6ac0faa59cd30e327
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,64e0d6b839b0306275fb8168
07385b7851,Chocolate Caramel Cake,Dessert Plate,True,False,False,False,False,False,True,668158082c54df1452c5875d
07385b7851,Chocolate Caramel Cake,Dessert Plate,True,False,False,True,False,False,False,60e07fb75b201859ff688f91
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,60196480480c1403e32285a8
07385b7851,Chocolate Caramel Cake,Dessert Plate,True,False,False,True,False,False,False,5f08b21076b70d108a0e871a
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,611d0c64d70a6d9fcd11440b
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,669d39014799ac0cfd3a7135
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,677bd52df5ce218002c7c7fe
07385b7851,Chocolate Caramel Cake,Coupe Plate,False,False,False,False,False,False,True,614dff354415cb0b2508ea79
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,5b7afc6cdb14e70001a1fcf9
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,True,True,False,False,False,616add9b2e397369ee179517
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,66d3adeacacfab9a4405fcbe
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,66a0fcdb22fe19b2ac4b152e
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,66a269df7a383611b6db225d
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,True,True,False,False,False,6738d0e46e1f795c9caabaf8
07385b7851,Chocolate Caramel Cake,Dessert Plate,True,False,False,True,False,False,True,5f4e12f4bfcaa83ec7f3f5f0
07385b7851,Chocolate Caramel Cake,Bowl,False,False,False,False,False,False,True,5c4d8d706b23ab0001a34af2
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,63da6f2e309a94d0e03079b0
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,5d0e459e86e343000141468d
07385b7851,Chocolate Caramel Cake,Bowl,False,False,True,True,False,False,True,614f548e28318a7cd715fe26
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,669d0b18e3a1ae0b5f7571ef
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,590dd1c5584166000110eb16
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,601f249c952eef4747d890ae
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,5cfbf333ac28dd00196e807b
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,662a05cb8d07939ee23e41a4
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,60ca1c436511b9fc8ab35615
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,633a02cf46cc3e2b4b5878f3
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,67827f656eb9eb92958ab50c
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,6731f7359de194e30be89400
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,5f8503d89e097f1e6f48bd2f
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,5f2de169d900501305c11622
07385b7851,Chocolate Caramel Cake,Bowl,False,False,False,False,False,False,True,677e1f9b92999a04d150a290
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,659abf4b5c81457c876eda7d
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,60a55b2b2c245756335974ee
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,66841640ece828f71e0d38d0
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,66c5698f3ddaac580675bcf7
07385b7851,Chocolate Caramel Cake,Dessert Plate,True,False,False,False,False,False,False,63f9c81dc81ca7c373e0a7c0
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,5ad8b564dfcfcb0001e659de
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,True,678538177568a047dbe159c9
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,66857736fbedff5ddc2aa584
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,6017f6742d7cc9ad4f98fb4d
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,663e3654197174e5e4c30792
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,False,False,False,True,66bb5db139e58dc9b813a489
07385b7851,Chocolate Caramel Cake,Dessert Plate,False,False,False,True,False,False,False,6779603d4e1d652039e55b6d
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,60fb2894ad56bad6ea26af54
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,6682be22975220980c89e85a
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,668d63415e2af1d3963cbf7f
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,True,True,False,False,False,60db74fcb5f4526ce90594a1
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,67865d3208ee2eec58483cf2
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,5cba2e9af429ff00159dda71
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,6152f27486f3558dc7e0f649
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,True,False,False,63ee01e095b7de47fa751a47
07fcc9f6e8,Teriyaki Pork Chops,Coupe Plate,False,False,True,True,False,False,False,67406d59a4b1722a45be5ed6
07fcc9f6e8,Teriyaki Pork Chops,Coupe Plate,False,False,False,False,False,True,False,66ac975dd71a2f37a2979600
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,False,False,False,False,False,615adff1a708c42439a715d9
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,True,False,False,False,False,False,67792ff1a28708e32bf4a3ca
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,6124b72f046ce6e6c2a9e6fd
07fcc9f6e8,Teriyaki Pork Chops,Dessert Plate,False,False,True,True,False,False,False,665837709103457920b7191a
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,False,True,False,False,False,5e8e0edb2654100aca8e16c5
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,False,False,False,False,66a514698294ce022ab50326
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,66a11f8206a61c3228903e57
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,False,False,False,False,True,6776b15468f9e5b5d10ef7bc
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,False,True,True,False,False,678831f276a653990c920033
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,False,True,False,False,False,604f745600575d90c196a265
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,6130a2a2e00bc5b94c8b83e7
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,True,True,False,False,False,678799e90198a411946a4d05
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,5ba8c0802e471d00012eaebe
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,661bd9117f5cb82d2f11183c
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,611cf3bfe665176f184d6268
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,66a807a37c3608e587480d4f
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,False,False,False,False,6754aa420a4f0fdfce0e4ab5
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,True,False,False,False,False,616ea13883866ca0c836c13c
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,66d70bf832e6b0ff954d418a
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,False,False,False,False,66759813aab450e6b1fd3452
07fcc9f6e8,Teriyaki Pork Chops,Coupe Plate,False,False,False,True,False,False,False,65747e13d749c56ad88d8df1
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,664755b198c6f5d413f63c5d
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,True,True,False,False,False,60e46807ec7a04c5faebf3b9
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,False,True,False,False,False,673d483c3b23dc33e5d81901
07fcc9f6e8,Teriyaki Pork Chops,Dessert Plate,False,False,True,True,False,False,False,6757682dfe826ff7ebd1bf28
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,664aefb692b9f17e3c51ee4a
07fcc9f6e8,Teriyaki Pork Chops,Bowl,True,False,False,False,False,False,False,67159be1d9d6f5c3639a307c
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,5f47cf4a3f1a490e43c58008
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,66ac73d57afd901d475f6331
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,611d090a60d4baced18b88a6
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,60c1de8dacf1232623aa3e29
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,67717dbed2f7973f4765bf28
07fcc9f6e8,Teriyaki Pork Chops,Coupe Plate,False,False,False,False,False,True,True,6773a71a0f0b2ff8e3f09338
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,602afb82e999ac1f112e7d5f
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,True,False,True,True,False,False,False,67873da812c17a64cb141451
07fcc9f6e8,Teriyaki Pork Chops,Dinner Plate,False,False,True,True,False,False,False,65a003f6768a01c3f6653502
07fcc9f6e8,Teriyaki Pork Chops,Coupe Plate,False,False,True,True,False,False,False,665c8f229f94a044143b15d4
08d62f3586,Spaghettini Bolognese,Dinner Plate,False,False,True,False,False,False,False,678690ee894cb1995157ae67
08d62f3586,Spaghettini Bolognese,Bowl,False,False,False,True,False,False,False,60fb2894ad56bad6ea26af54
08d62f3586,Spaghettini Bolognese,Coupe Plate,False,False,False,True,False,False,True,6682be22975220980c89e85a
08d62f3586,Spaghettini Bolognese,Coupe Plate,False,False,True,True,False,False,False,668d63415e2af1d3963cbf7f
08d62f3586,Spaghettini Bolognese,Bowl,False,False,False,True,False,False,False,60db74fcb5f4526ce90594a1
08d62f3586,Spaghettini Bolognese,Dinner Plate,False,False,False,True,False,False,False,67865d3208ee2eec58483cf2
08d62f3586,Spaghettini Bolognese,Dinner Plate,False,False,True,True,False,False,False,5cba2e9af429ff00159dda71
08d62f3586,Spaghettini Bolognese,Bowl,False,False,False,True,False,False,False,6152f27486f3558dc7e0f649
08d62f3586,Spaghettini Bolognese,Bowl,False,False,True,True,False,False,True,63ee01e095b7de47fa751a47
08d62f3586,Spaghettini Bolognese,Dinner Plate,False,False,False,True,False,False,False,67406d59a4b1722a45be5ed6
08d62f3586,Spaghettini Bolognese,Dinner Plate,False,False,False,True,False,False,True,66ac975dd71a2f37a2979600
08d62f3586,Spaghettini Bolognese,Bowl,False,False,False,True,False,False,False,615adff1a708c42439a715d9
08d62f3586,Spaghettini Bolognese,Coupe Plate,True,False,False,False,False,False,True,67792ff1a28708e32bf4a3ca
08d62f3586,Spaghettini Bolognese,Dinner Plate,False,False,False,True,False,False,True,6124b72f046ce6e6c2a9e6fd
08d62f3586,Spaghettini Bolognese,Bowl,False,False,False,True,False,False,False,665837709103457920b7191a
